"","id","lighting","distance","side","rotation","trial","time","frame","filename","iCatcher_NonAnonymized","iCatcher_Anonymized","OWLET_NonAnonymized","OWLET_Anonymized"
"200","c01","Lr","D60","Sc00","Rc",10,2,30,"c01_Lr_D60_Sc00_Rc_10_2","Yes","Yes","Yes","Yes"
"201","c01","Lr","D60","Sc00","Rl",1,1,32,"c01_Lr_D60_Sc00_Rl_01_1","Yes","Yes","Yes","Yes"
"202","c01","Lr","D60","Sc00","Rl",1,2,32,"c01_Lr_D60_Sc00_Rl_01_2","Yes","Yes","Yes","Yes"
"203","c01","Lr","D60","Sc00","Rl",2,1,33,"c01_Lr_D60_Sc00_Rl_02_1","Yes","Yes","Yes","Yes"
"204","c01","Lr","D60","Sc00","Rl",2,2,33,"c01_Lr_D60_Sc00_Rl_02_2","Yes","Yes","Yes","Yes"
"205","c01","Lr","D60","Sc00","Rl",3,1,32,"c01_Lr_D60_Sc00_Rl_03_1","Yes","Yes","Yes","Yes"
"206","c01","Lr","D60","Sc00","Rl",3,2,31,"c01_Lr_D60_Sc00_Rl_03_2","Yes","Yes","Yes","Yes"
"207","c01","Lr","D60","Sc00","Rl",4,1,33,"c01_Lr_D60_Sc00_Rl_04_1","Yes","Yes","Yes","Yes"
"208","c01","Lr","D60","Sc00","Rl",4,2,30,"c01_Lr_D60_Sc00_Rl_04_2","Yes","Yes","Yes","Yes"
"209","c01","Lr","D60","Sc00","Rl",5,1,30,"c01_Lr_D60_Sc00_Rl_05_1","Yes","Yes","No","Yes"
"210","c01","Lr","D60","Sc00","Rl",5,2,31,"c01_Lr_D60_Sc00_Rl_05_2","Yes","Yes","Yes","Yes"
"211","c01","Lr","D60","Sc00","Rl",6,1,31,"c01_Lr_D60_Sc00_Rl_06_1","Yes","Yes","Yes","Yes"
"212","c01","Lr","D60","Sc00","Rl",6,2,32,"c01_Lr_D60_Sc00_Rl_06_2","Yes","Yes","Yes","Yes"
"213","c01","Lr","D60","Sc00","Rl",7,1,33,"c01_Lr_D60_Sc00_Rl_07_1","Yes","Yes","Yes","Yes"
"214","c01","Lr","D60","Sc00","Rl",7,2,32,"c01_Lr_D60_Sc00_Rl_07_2","Yes","Yes","Yes","Yes"
"215","c01","Lr","D60","Sc00","Rl",8,1,32,"c01_Lr_D60_Sc00_Rl_08_1","Yes","Yes","Yes","Yes"
"216","c01","Lr","D60","Sc00","Rl",8,2,32,"c01_Lr_D60_Sc00_Rl_08_2","Yes","Yes","Yes","Yes"
"217","c01","Lr","D60","Sc00","Rl",9,1,33,"c01_Lr_D60_Sc00_Rl_09_1","Yes","Yes","Yes","Yes"
"218","c01","Lr","D60","Sc00","Rl",9,2,33,"c01_Lr_D60_Sc00_Rl_09_2","Yes","Yes","Yes","Yes"
"219","c01","Lr","D60","Sc00","Rl",10,1,31,"c01_Lr_D60_Sc00_Rl_10_1","Yes","Yes","Yes","Yes"
"220","c01","Lr","D60","Sc00","Rl",10,2,32,"c01_Lr_D60_Sc00_Rl_10_2","Yes","Yes","Yes","Yes"
"221","c01","Lr","D60","Sc00","Rr",1,1,31,"c01_Lr_D60_Sc00_Rr_01_1","Yes","Yes","Yes","Yes"
"222","c01","Lr","D60","Sc00","Rr",1,2,31,"c01_Lr_D60_Sc00_Rr_01_2","Yes","Yes","Yes","Yes"
"223","c01","Lr","D60","Sc00","Rr",2,1,31,"c01_Lr_D60_Sc00_Rr_02_1","Yes","Yes","Yes","Yes"
"224","c01","Lr","D60","Sc00","Rr",2,2,32,"c01_Lr_D60_Sc00_Rr_02_2","Yes","Yes","Yes","Yes"
"225","c01","Lr","D60","Sc00","Rr",3,1,32,"c01_Lr_D60_Sc00_Rr_03_1","Yes","Yes","Yes","Yes"
"226","c01","Lr","D60","Sc00","Rr",3,2,32,"c01_Lr_D60_Sc00_Rr_03_2","Yes","Yes","Yes","Yes"
"227","c01","Lr","D60","Sc00","Rr",4,1,32,"c01_Lr_D60_Sc00_Rr_04_1","Yes","Yes","Yes","Yes"
"228","c01","Lr","D60","Sc00","Rr",4,2,33,"c01_Lr_D60_Sc00_Rr_04_2","Yes","Yes","Yes","Yes"
"229","c01","Lr","D60","Sc00","Rr",5,1,31,"c01_Lr_D60_Sc00_Rr_05_1","Yes","Yes","Yes","Yes"
"230","c01","Lr","D60","Sc00","Rr",5,2,32,"c01_Lr_D60_Sc00_Rr_05_2","Yes","Yes","Yes","Yes"
"231","c01","Lr","D60","Sc00","Rr",6,1,31,"c01_Lr_D60_Sc00_Rr_06_1","Yes","Yes","Yes","Yes"
"232","c01","Lr","D60","Sc00","Rr",6,2,31,"c01_Lr_D60_Sc00_Rr_06_2","Yes","Yes","Yes","Yes"
"233","c01","Lr","D60","Sc00","Rr",7,1,32,"c01_Lr_D60_Sc00_Rr_07_1","Yes","Yes","Yes","Yes"
"234","c01","Lr","D60","Sc00","Rr",7,2,32,"c01_Lr_D60_Sc00_Rr_07_2","Yes","Yes","Yes","Yes"
"235","c01","Lr","D60","Sc00","Rr",8,1,32,"c01_Lr_D60_Sc00_Rr_08_1","Yes","Yes","Yes","Yes"
"236","c01","Lr","D60","Sc00","Rr",8,2,31,"c01_Lr_D60_Sc00_Rr_08_2","Yes","Yes","Yes","Yes"
"237","c01","Lr","D60","Sc00","Rr",9,1,31,"c01_Lr_D60_Sc00_Rr_09_1","Yes","Yes","Yes","Yes"
"238","c01","Lr","D60","Sc00","Rr",9,2,31,"c01_Lr_D60_Sc00_Rr_09_2","Yes","Yes","Yes","Yes"
"239","c01","Lr","D60","Sc00","Rr",10,1,32,"c01_Lr_D60_Sc00_Rr_10_1","Yes","Yes","Yes","Yes"
"240","c01","Lr","D60","Sc00","Rr",10,2,30,"c01_Lr_D60_Sc00_Rr_10_2","Yes","Yes","Yes","Yes"
"241","c01","Lr","D60","Sl24","Rc",1,1,32,"c01_Lr_D60_Sl24_Rc_01_1","Yes","Yes","Yes","Yes"
"242","c01","Lr","D60","Sl24","Rc",1,2,30,"c01_Lr_D60_Sl24_Rc_01_2","Yes","Yes","Yes","Yes"
"243","c01","Lr","D60","Sl24","Rc",2,1,32,"c01_Lr_D60_Sl24_Rc_02_1","Yes","Yes","Yes","Yes"
"244","c01","Lr","D60","Sl24","Rc",2,2,32,"c01_Lr_D60_Sl24_Rc_02_2","Yes","Yes","Yes","Yes"
"245","c01","Lr","D60","Sl24","Rc",3,1,32,"c01_Lr_D60_Sl24_Rc_03_1","Yes","Yes","Yes","Yes"
"246","c01","Lr","D60","Sl24","Rc",3,2,31,"c01_Lr_D60_Sl24_Rc_03_2","Yes","Yes","Yes","Yes"
"247","c01","Lr","D60","Sl24","Rc",4,1,31,"c01_Lr_D60_Sl24_Rc_04_1","Yes","Yes","Yes","Yes"
"248","c01","Lr","D60","Sl24","Rc",4,2,32,"c01_Lr_D60_Sl24_Rc_04_2","Yes","Yes","Yes","Yes"
"249","c01","Lr","D60","Sl24","Rc",5,1,31,"c01_Lr_D60_Sl24_Rc_05_1","Yes","Yes","Yes","Yes"
"250","c01","Lr","D60","Sl24","Rc",5,2,31,"c01_Lr_D60_Sl24_Rc_05_2","Yes","Yes","Yes","Yes"
"251","c01","Lr","D60","Sl24","Rc",6,1,31,"c01_Lr_D60_Sl24_Rc_06_1","Yes","Yes","Yes","Yes"
"252","c01","Lr","D60","Sl24","Rc",6,2,32,"c01_Lr_D60_Sl24_Rc_06_2","Yes","Yes","Yes","Yes"
"253","c01","Lr","D60","Sl24","Rc",7,1,31,"c01_Lr_D60_Sl24_Rc_07_1","Yes","Yes","Yes","Yes"
"254","c01","Lr","D60","Sl24","Rc",7,2,31,"c01_Lr_D60_Sl24_Rc_07_2","Yes","Yes","Yes","Yes"
"255","c01","Lr","D60","Sl24","Rc",8,1,32,"c01_Lr_D60_Sl24_Rc_08_1","Yes","Yes","Yes","Yes"
"256","c01","Lr","D60","Sl24","Rc",8,2,32,"c01_Lr_D60_Sl24_Rc_08_2","Yes","Yes","Yes","Yes"
"257","c01","Lr","D60","Sl24","Rc",9,1,31,"c01_Lr_D60_Sl24_Rc_09_1","Yes","Yes","Yes","Yes"
"258","c01","Lr","D60","Sl24","Rc",9,2,31,"c01_Lr_D60_Sl24_Rc_09_2","Yes","Yes","Yes","Yes"
"259","c01","Lr","D60","Sl24","Rc",10,1,30,"c01_Lr_D60_Sl24_Rc_10_1","Yes","Yes","Yes","Yes"
"260","c01","Lr","D60","Sl24","Rc",10,2,30,"c01_Lr_D60_Sl24_Rc_10_2","Yes","Yes","Yes","Yes"
"261","c01","Lr","D60","Sl24","Rl",1,1,30,"c01_Lr_D60_Sl24_Rl_01_1","Yes","Yes","Yes","Yes"
"262","c01","Lr","D60","Sl24","Rl",1,2,31,"c01_Lr_D60_Sl24_Rl_01_2","Yes","Yes","Yes","Yes"
"263","c01","Lr","D60","Sl24","Rl",2,1,31,"c01_Lr_D60_Sl24_Rl_02_1","Yes","Yes","Yes","Yes"
"264","c01","Lr","D60","Sl24","Rl",2,2,32,"c01_Lr_D60_Sl24_Rl_02_2","Yes","Yes","Yes","Yes"
"265","c01","Lr","D60","Sl24","Rl",3,1,31,"c01_Lr_D60_Sl24_Rl_03_1","Yes","Yes","Yes","Yes"
"266","c01","Lr","D60","Sl24","Rl",3,2,32,"c01_Lr_D60_Sl24_Rl_03_2","Yes","Yes","Yes","Yes"
"267","c01","Lr","D60","Sl24","Rl",4,1,32,"c01_Lr_D60_Sl24_Rl_04_1","Yes","Yes","Yes","Yes"
"268","c01","Lr","D60","Sl24","Rl",4,2,32,"c01_Lr_D60_Sl24_Rl_04_2","Yes","Yes","Yes","Yes"
"269","c01","Lr","D60","Sl24","Rl",5,1,33,"c01_Lr_D60_Sl24_Rl_05_1","Yes","Yes","Yes","Yes"
"270","c01","Lr","D60","Sl24","Rl",5,2,31,"c01_Lr_D60_Sl24_Rl_05_2","Yes","Yes","Yes","Yes"
"271","c01","Lr","D60","Sl24","Rl",6,1,33,"c01_Lr_D60_Sl24_Rl_06_1","Yes","Yes","Yes","Yes"
"272","c01","Lr","D60","Sl24","Rl",6,2,31,"c01_Lr_D60_Sl24_Rl_06_2","Yes","Yes","Yes","Yes"
"273","c01","Lr","D60","Sl24","Rl",7,1,31,"c01_Lr_D60_Sl24_Rl_07_1","Yes","Yes","Yes","Yes"
"274","c01","Lr","D60","Sl24","Rl",7,2,32,"c01_Lr_D60_Sl24_Rl_07_2","Yes","Yes","Yes","Yes"
"275","c01","Lr","D60","Sl24","Rl",8,1,31,"c01_Lr_D60_Sl24_Rl_08_1","Yes","Yes","Yes","Yes"
"276","c01","Lr","D60","Sl24","Rl",8,2,31,"c01_Lr_D60_Sl24_Rl_08_2","Yes","Yes","Yes","Yes"
"277","c01","Lr","D60","Sl24","Rl",9,1,31,"c01_Lr_D60_Sl24_Rl_09_1","Yes","Yes","Yes","Yes"
"278","c01","Lr","D60","Sl24","Rl",9,2,32,"c01_Lr_D60_Sl24_Rl_09_2","Yes","Yes","Yes","Yes"
"279","c01","Lr","D60","Sl24","Rl",10,1,31,"c01_Lr_D60_Sl24_Rl_10_1","Yes","Yes","Yes","Yes"
"280","c01","Lr","D60","Sl24","Rl",10,2,32,"c01_Lr_D60_Sl24_Rl_10_2","Yes","Yes","Yes","Yes"
"281","c01","Lr","D60","Sl24","Rr",1,1,31,"c01_Lr_D60_Sl24_Rr_01_1","Yes","Yes","Yes","Yes"
"282","c01","Lr","D60","Sl24","Rr",1,2,31,"c01_Lr_D60_Sl24_Rr_01_2","Yes","Yes","Yes","Yes"
"283","c01","Lr","D60","Sl24","Rr",2,1,31,"c01_Lr_D60_Sl24_Rr_02_1","Yes","Yes","Yes","Yes"
"284","c01","Lr","D60","Sl24","Rr",2,2,32,"c01_Lr_D60_Sl24_Rr_02_2","Yes","Yes","Yes","Yes"
"285","c01","Lr","D60","Sl24","Rr",3,1,31,"c01_Lr_D60_Sl24_Rr_03_1","Yes","Yes","Yes","Yes"
"286","c01","Lr","D60","Sl24","Rr",3,2,32,"c01_Lr_D60_Sl24_Rr_03_2","Yes","Yes","Yes","Yes"
"287","c01","Lr","D60","Sl24","Rr",4,1,32,"c01_Lr_D60_Sl24_Rr_04_1","Yes","Yes","Yes","Yes"
"288","c01","Lr","D60","Sl24","Rr",4,2,32,"c01_Lr_D60_Sl24_Rr_04_2","Yes","Yes","Yes","Yes"
"289","c01","Lr","D60","Sl24","Rr",5,1,31,"c01_Lr_D60_Sl24_Rr_05_1","Yes","Yes","Yes","Yes"
"290","c01","Lr","D60","Sl24","Rr",5,2,32,"c01_Lr_D60_Sl24_Rr_05_2","Yes","Yes","Yes","Yes"
"291","c01","Lr","D60","Sl24","Rr",6,1,33,"c01_Lr_D60_Sl24_Rr_06_1","Yes","Yes","Yes","Yes"
"292","c01","Lr","D60","Sl24","Rr",6,2,31,"c01_Lr_D60_Sl24_Rr_06_2","Yes","Yes","Yes","Yes"
"293","c01","Lr","D60","Sl24","Rr",7,1,33,"c01_Lr_D60_Sl24_Rr_07_1","Yes","Yes","Yes","Yes"
"294","c01","Lr","D60","Sl24","Rr",7,2,31,"c01_Lr_D60_Sl24_Rr_07_2","Yes","Yes","Yes","Yes"
"295","c01","Lr","D60","Sl24","Rr",8,1,30,"c01_Lr_D60_Sl24_Rr_08_1","Yes","Yes","Yes","Yes"
"296","c01","Lr","D60","Sl24","Rr",8,2,31,"c01_Lr_D60_Sl24_Rr_08_2","Yes","Yes","Yes","Yes"
"297","c01","Lr","D60","Sl24","Rr",9,1,31,"c01_Lr_D60_Sl24_Rr_09_1","Yes","Yes","Yes","Yes"
"298","c01","Lr","D60","Sl24","Rr",9,2,31,"c01_Lr_D60_Sl24_Rr_09_2","Yes","Yes","Yes","Yes"
"299","c01","Lr","D60","Sl24","Rr",10,1,31,"c01_Lr_D60_Sl24_Rr_10_1","Yes","Yes","Yes","Yes"
"300","c01","Lr","D60","Sl24","Rr",10,2,32,"c01_Lr_D60_Sl24_Rr_10_2","Yes","Yes","Yes","Yes"
"301","c01","Lr","D60","Sr24","Rc",1,1,31,"c01_Lr_D60_Sr24_Rc_01_1","Yes","Yes","Yes","Yes"
"302","c01","Lr","D60","Sr24","Rc",1,2,32,"c01_Lr_D60_Sr24_Rc_01_2","Yes","Yes","Yes","Yes"
"303","c01","Lr","D60","Sr24","Rc",2,1,32,"c01_Lr_D60_Sr24_Rc_02_1","Yes","Yes","Yes","Yes"
"304","c01","Lr","D60","Sr24","Rc",2,2,32,"c01_Lr_D60_Sr24_Rc_02_2","Yes","Yes","Yes","Yes"
"305","c01","Lr","D60","Sr24","Rc",3,1,31,"c01_Lr_D60_Sr24_Rc_03_1","Yes","Yes","Yes","Yes"
"306","c01","Lr","D60","Sr24","Rc",3,2,31,"c01_Lr_D60_Sr24_Rc_03_2","Yes","Yes","Yes","Yes"
"307","c01","Lr","D60","Sr24","Rc",4,1,31,"c01_Lr_D60_Sr24_Rc_04_1","Yes","Yes","Yes","Yes"
"308","c01","Lr","D60","Sr24","Rc",4,2,31,"c01_Lr_D60_Sr24_Rc_04_2","Yes","Yes","Yes","Yes"
"309","c01","Lr","D60","Sr24","Rc",5,1,32,"c01_Lr_D60_Sr24_Rc_05_1","Yes","Yes","Yes","Yes"
"310","c01","Lr","D60","Sr24","Rc",5,2,32,"c01_Lr_D60_Sr24_Rc_05_2","Yes","Yes","Yes","Yes"
"311","c01","Lr","D60","Sr24","Rc",6,1,31,"c01_Lr_D60_Sr24_Rc_06_1","Yes","Yes","Yes","Yes"
"312","c01","Lr","D60","Sr24","Rc",6,2,31,"c01_Lr_D60_Sr24_Rc_06_2","Yes","Yes","Yes","Yes"
"313","c01","Lr","D60","Sr24","Rc",7,1,31,"c01_Lr_D60_Sr24_Rc_07_1","Yes","Yes","Yes","Yes"
"314","c01","Lr","D60","Sr24","Rc",7,2,31,"c01_Lr_D60_Sr24_Rc_07_2","Yes","Yes","Yes","Yes"
"315","c01","Lr","D60","Sr24","Rc",8,1,31,"c01_Lr_D60_Sr24_Rc_08_1","Yes","Yes","Yes","Yes"
"316","c01","Lr","D60","Sr24","Rc",8,2,31,"c01_Lr_D60_Sr24_Rc_08_2","Yes","Yes","Yes","Yes"
"317","c01","Lr","D60","Sr24","Rc",9,1,32,"c01_Lr_D60_Sr24_Rc_09_1","Yes","Yes","Yes","Yes"
"318","c01","Lr","D60","Sr24","Rc",9,2,32,"c01_Lr_D60_Sr24_Rc_09_2","Yes","Yes","Yes","Yes"
"319","c01","Lr","D60","Sr24","Rc",10,1,30,"c01_Lr_D60_Sr24_Rc_10_1","Yes","Yes","Yes","Yes"
"320","c01","Lr","D60","Sr24","Rc",10,2,30,"c01_Lr_D60_Sr24_Rc_10_2","Yes","Yes","Yes","Yes"
"321","c01","Lr","D60","Sr24","Rl",1,1,31,"c01_Lr_D60_Sr24_Rl_01_1","Yes","Yes","Yes","Yes"
"322","c01","Lr","D60","Sr24","Rl",1,2,32,"c01_Lr_D60_Sr24_Rl_01_2","Yes","Yes","Yes","Yes"
"323","c01","Lr","D60","Sr24","Rl",2,1,32,"c01_Lr_D60_Sr24_Rl_02_1","Yes","Yes","Yes","Yes"
"324","c01","Lr","D60","Sr24","Rl",2,2,32,"c01_Lr_D60_Sr24_Rl_02_2","Yes","Yes","Yes","Yes"
"325","c01","Lr","D60","Sr24","Rl",3,1,33,"c01_Lr_D60_Sr24_Rl_03_1","Yes","Yes","Yes","Yes"
"326","c01","Lr","D60","Sr24","Rl",3,2,30,"c01_Lr_D60_Sr24_Rl_03_2","Yes","Yes","Yes","Yes"
"327","c01","Lr","D60","Sr24","Rl",4,1,32,"c01_Lr_D60_Sr24_Rl_04_1","Yes","Yes","Yes","Yes"
"328","c01","Lr","D60","Sr24","Rl",4,2,33,"c01_Lr_D60_Sr24_Rl_04_2","Yes","Yes","Yes","Yes"
"329","c01","Lr","D60","Sr24","Rl",5,1,32,"c01_Lr_D60_Sr24_Rl_05_1","Yes","Yes","Yes","Yes"
"330","c01","Lr","D60","Sr24","Rl",5,2,32,"c01_Lr_D60_Sr24_Rl_05_2","Yes","Yes","Yes","Yes"
"331","c01","Lr","D60","Sr24","Rl",6,1,30,"c01_Lr_D60_Sr24_Rl_06_1","Yes","Yes","Yes","Yes"
"332","c01","Lr","D60","Sr24","Rl",6,2,30,"c01_Lr_D60_Sr24_Rl_06_2","Yes","Yes","Yes","Yes"
"333","c01","Lr","D60","Sr24","Rl",7,1,31,"c01_Lr_D60_Sr24_Rl_07_1","Yes","Yes","Yes","Yes"
"334","c01","Lr","D60","Sr24","Rl",7,2,32,"c01_Lr_D60_Sr24_Rl_07_2","Yes","Yes","Yes","Yes"
"335","c01","Lr","D60","Sr24","Rl",8,1,31,"c01_Lr_D60_Sr24_Rl_08_1","Yes","Yes","Yes","Yes"
"336","c01","Lr","D60","Sr24","Rl",8,2,31,"c01_Lr_D60_Sr24_Rl_08_2","Yes","Yes","Yes","Yes"
"337","c01","Lr","D60","Sr24","Rl",9,1,32,"c01_Lr_D60_Sr24_Rl_09_1","Yes","Yes","Yes","Yes"
"338","c01","Lr","D60","Sr24","Rl",9,2,33,"c01_Lr_D60_Sr24_Rl_09_2","Yes","Yes","Yes","Yes"
"339","c01","Lr","D60","Sr24","Rl",10,1,32,"c01_Lr_D60_Sr24_Rl_10_1","Yes","Yes","Yes","Yes"
"340","c01","Lr","D60","Sr24","Rl",10,2,33,"c01_Lr_D60_Sr24_Rl_10_2","Yes","Yes","Yes","Yes"
"341","c01","Lr","D60","Sr24","Rr",1,1,32,"c01_Lr_D60_Sr24_Rr_01_1","Yes","Yes","Yes","Yes"
"342","c01","Lr","D60","Sr24","Rr",1,2,32,"c01_Lr_D60_Sr24_Rr_01_2","Yes","Yes","Yes","Yes"
"343","c01","Lr","D60","Sr24","Rr",2,1,30,"c01_Lr_D60_Sr24_Rr_02_1","Yes","Yes","Yes","Yes"
"344","c01","Lr","D60","Sr24","Rr",2,2,31,"c01_Lr_D60_Sr24_Rr_02_2","Yes","Yes","Yes","Yes"
"345","c01","Lr","D60","Sr24","Rr",3,1,32,"c01_Lr_D60_Sr24_Rr_03_1","Yes","Yes","Yes","Yes"
"346","c01","Lr","D60","Sr24","Rr",3,2,32,"c01_Lr_D60_Sr24_Rr_03_2","Yes","Yes","Yes","Yes"
"347","c01","Lr","D60","Sr24","Rr",4,1,31,"c01_Lr_D60_Sr24_Rr_04_1","Yes","Yes","Yes","Yes"
"348","c01","Lr","D60","Sr24","Rr",4,2,32,"c01_Lr_D60_Sr24_Rr_04_2","Yes","Yes","Yes","Yes"
"349","c01","Lr","D60","Sr24","Rr",5,1,32,"c01_Lr_D60_Sr24_Rr_05_1","Yes","Yes","Yes","Yes"
"350","c01","Lr","D60","Sr24","Rr",5,2,32,"c01_Lr_D60_Sr24_Rr_05_2","Yes","Yes","Yes","Yes"
"351","c01","Lr","D60","Sr24","Rr",6,1,31,"c01_Lr_D60_Sr24_Rr_06_1","Yes","Yes","Yes","Yes"
"352","c01","Lr","D60","Sr24","Rr",6,2,32,"c01_Lr_D60_Sr24_Rr_06_2","Yes","Yes","Yes","Yes"
"353","c01","Lr","D60","Sr24","Rr",7,1,33,"c01_Lr_D60_Sr24_Rr_07_1","Yes","Yes","Yes","Yes"
"354","c01","Lr","D60","Sr24","Rr",7,2,31,"c01_Lr_D60_Sr24_Rr_07_2","Yes","Yes","Yes","Yes"
"355","c01","Lr","D60","Sr24","Rr",8,1,31,"c01_Lr_D60_Sr24_Rr_08_1","Yes","Yes","Yes","Yes"
"356","c01","Lr","D60","Sr24","Rr",8,2,31,"c01_Lr_D60_Sr24_Rr_08_2","Yes","Yes","Yes","Yes"
"357","c01","Lr","D60","Sr24","Rr",9,1,31,"c01_Lr_D60_Sr24_Rr_09_1","Yes","Yes","Yes","Yes"
"358","c01","Lr","D60","Sr24","Rr",9,2,31,"c01_Lr_D60_Sr24_Rr_09_2","Yes","Yes","Yes","Yes"
"359","c01","Lr","D60","Sr24","Rr",10,1,32,"c01_Lr_D60_Sr24_Rr_10_1","Yes","Yes","Yes","Yes"
"360","c01","Lr","D60","Sr24","Rr",10,2,31,"c01_Lr_D60_Sr24_Rr_10_2","Yes","Yes","Yes","Yes"
"361","c01","Lr","D90","Sc00","Rc",1,1,31,"c01_Lr_D90_Sc00_Rc_01_1","Yes","Yes","Yes","Yes"
"362","c01","Lr","D90","Sc00","Rc",1,2,31,"c01_Lr_D90_Sc00_Rc_01_2","Yes","Yes","Yes","Yes"
"363","c01","Lr","D90","Sc00","Rc",2,1,32,"c01_Lr_D90_Sc00_Rc_02_1","Yes","Yes","Yes","Yes"
"364","c01","Lr","D90","Sc00","Rc",2,2,31,"c01_Lr_D90_Sc00_Rc_02_2","Yes","Yes","Yes","Yes"
"365","c01","Lr","D90","Sc00","Rc",3,1,33,"c01_Lr_D90_Sc00_Rc_03_1","Yes","Yes","Yes","Yes"
"366","c01","Lr","D90","Sc00","Rc",3,2,32,"c01_Lr_D90_Sc00_Rc_03_2","Yes","Yes","Yes","Yes"
"367","c01","Lr","D90","Sc00","Rc",4,1,31,"c01_Lr_D90_Sc00_Rc_04_1","Yes","Yes","Yes","Yes"
"368","c01","Lr","D90","Sc00","Rc",4,2,31,"c01_Lr_D90_Sc00_Rc_04_2","Yes","Yes","Yes","Yes"
"369","c01","Lr","D90","Sc00","Rc",5,1,32,"c01_Lr_D90_Sc00_Rc_05_1","Yes","Yes","Yes","Yes"
"370","c01","Lr","D90","Sc00","Rc",5,2,32,"c01_Lr_D90_Sc00_Rc_05_2","Yes","Yes","Yes","Yes"
"371","c01","Lr","D90","Sc00","Rc",6,1,33,"c01_Lr_D90_Sc00_Rc_06_1","Yes","Yes","Yes","Yes"
"372","c01","Lr","D90","Sc00","Rc",6,2,32,"c01_Lr_D90_Sc00_Rc_06_2","Yes","Yes","Yes","Yes"
"373","c01","Lr","D90","Sc00","Rc",7,1,32,"c01_Lr_D90_Sc00_Rc_07_1","Yes","Yes","Yes","Yes"
"374","c01","Lr","D90","Sc00","Rc",7,2,31,"c01_Lr_D90_Sc00_Rc_07_2","Yes","Yes","Yes","Yes"
"375","c01","Lr","D90","Sc00","Rc",8,1,32,"c01_Lr_D90_Sc00_Rc_08_1","Yes","Yes","Yes","Yes"
"376","c01","Lr","D90","Sc00","Rc",8,2,32,"c01_Lr_D90_Sc00_Rc_08_2","Yes","Yes","Yes","Yes"
"377","c01","Lr","D90","Sc00","Rc",9,1,30,"c01_Lr_D90_Sc00_Rc_09_1","Yes","Yes","Yes","Yes"
"378","c01","Lr","D90","Sc00","Rc",9,2,32,"c01_Lr_D90_Sc00_Rc_09_2","Yes","Yes","Yes","Yes"
"379","c01","Lr","D90","Sc00","Rc",10,1,32,"c01_Lr_D90_Sc00_Rc_10_1","Yes","Yes","Yes","Yes"
"380","c01","Lr","D90","Sc00","Rc",10,2,31,"c01_Lr_D90_Sc00_Rc_10_2","Yes","Yes","Yes","Yes"
"381","c01","Lr","D90","Sc00","Rl",1,1,32,"c01_Lr_D90_Sc00_Rl_01_1","Yes","Yes","Yes","Yes"
"382","c01","Lr","D90","Sc00","Rl",1,2,33,"c01_Lr_D90_Sc00_Rl_01_2","Yes","Yes","Yes","Yes"
"383","c01","Lr","D90","Sc00","Rl",2,1,32,"c01_Lr_D90_Sc00_Rl_02_1","Yes","Yes","Yes","Yes"
"384","c01","Lr","D90","Sc00","Rl",2,2,32,"c01_Lr_D90_Sc00_Rl_02_2","Yes","Yes","Yes","Yes"
"385","c01","Lr","D90","Sc00","Rl",3,1,31,"c01_Lr_D90_Sc00_Rl_03_1","Yes","Yes","Yes","Yes"
"386","c01","Lr","D90","Sc00","Rl",3,2,32,"c01_Lr_D90_Sc00_Rl_03_2","Yes","Yes","Yes","Yes"
"387","c01","Lr","D90","Sc00","Rl",4,1,31,"c01_Lr_D90_Sc00_Rl_04_1","Yes","Yes","Yes","Yes"
"388","c01","Lr","D90","Sc00","Rl",4,2,31,"c01_Lr_D90_Sc00_Rl_04_2","Yes","Yes","Yes","Yes"
"389","c01","Lr","D90","Sc00","Rl",5,1,31,"c01_Lr_D90_Sc00_Rl_05_1","Yes","Yes","Yes","Yes"
"390","c01","Lr","D90","Sc00","Rl",5,2,32,"c01_Lr_D90_Sc00_Rl_05_2","Yes","Yes","Yes","Yes"
"391","c01","Lr","D90","Sc00","Rl",6,1,31,"c01_Lr_D90_Sc00_Rl_06_1","Yes","Yes","Yes","Yes"
"392","c01","Lr","D90","Sc00","Rl",6,2,31,"c01_Lr_D90_Sc00_Rl_06_2","Yes","Yes","Yes","Yes"
"393","c01","Lr","D90","Sc00","Rl",7,1,33,"c01_Lr_D90_Sc00_Rl_07_1","Yes","Yes","Yes","Yes"
"394","c01","Lr","D90","Sc00","Rl",7,2,32,"c01_Lr_D90_Sc00_Rl_07_2","Yes","Yes","Yes","Yes"
"395","c01","Lr","D90","Sc00","Rl",8,1,31,"c01_Lr_D90_Sc00_Rl_08_1","Yes","Yes","Yes","Yes"
"396","c01","Lr","D90","Sc00","Rl",8,2,32,"c01_Lr_D90_Sc00_Rl_08_2","Yes","Yes","Yes","Yes"
"397","c01","Lr","D90","Sc00","Rl",9,1,32,"c01_Lr_D90_Sc00_Rl_09_1","Yes","Yes","Yes","Yes"
"398","c01","Lr","D90","Sc00","Rl",9,2,32,"c01_Lr_D90_Sc00_Rl_09_2","Yes","Yes","Yes","Yes"
"399","c01","Lr","D90","Sc00","Rl",10,1,31,"c01_Lr_D90_Sc00_Rl_10_1","Yes","Yes","Yes","Yes"
"400","c01","Lr","D90","Sc00","Rl",10,2,31,"c01_Lr_D90_Sc00_Rl_10_2","Yes","Yes","Yes","Yes"
